16059,117720044,1636385752
12834,137205318,1636385771
13890,142561292,1636385776
8793,164853675,1636385799
20601,188288869,1636385822
24159,190743206,1636385825
14139,210329860,1636385844
11439,256143389,1636385890
15087,268101241,1636385902
3030,494122236,1636386128
13794,570804966,1636386205
1941,8114100,1636386386
22380,14316144,1636386393
18318,235506510,1636386715
22905,241239585,1636386720
7188,275522953,1636386755
2028,296913094,1636386776
13380,393787783,1636386873
12624,431840867,1636386911
1137,460670408,1636386940
9288,478796350,1636386958
8352,568665212,1636387048
11004,832158757,1636387311
2208,951459904,1636387430
11847,1115487520,1636387595
1154,1119673732,1636387599
21495,1133685367,1636387613
23775,1193614394,1636387673
21094,1238701278,1636387718
4981,1246701415,1636387726
15513,1276593723,1636387756
22202,1296904084,1636387776
16881,1309118261,1636387788
12651,1376507192,1636387856
17391,1380713092,1636387860
11874,1497700787,1636387977
10932,1591531805,1636388071
2043,1648142610,1636388127
5754,1666310912,1636388145
21999,1765847009,1636388245
5268,1800477471,1636388280
12381,1802130529,1636388281
7146,1893202659,1636388372
20163,1977836105,1636388457
8808,2006771231,1636388486
22602,2031310685,1636388510
13545,2059230096,1636388538
2046,2098191964,1636388577
17724,2193192672,1636388672
2901,2197751285,1636388677
1284,2324697776,1636388804
2271,2339105636,1636388818
954,2342202309,1636388821
15741,2437608795,1636388917
13812,2501169752,1636388980
3279,2557576594,1636389037
1824,2557724992,1636389037
3666,2617393087,1636389096
3884,2636116118,1636389115
3459,2643495122,1636389123
1692,2686422479,1636389165
7653,2713671397,1636389193
21414,2839864033,1636389319
9072,2849344566,1636389328
17106,2960073647,1636389439
4392,2983446965,1636389462
18096,2996448391,1636389475
1968,3056750033,1636389536
19539,3137078789,1636389616
2388,3203476946,1636389683
22029,3243412176,1636389722
16563,3306921623,1636389786
10842,3316077731,1636389795
12978,3359106206,1636389838
16365,3369419597,1636389848
12864,3415682362,1636389895
2514,3469707997,1636389949
4371,3526599651,1636390006
17736,3564926667,1636390044
12069,3595723665,1636390075
10005,3610072719,1636390089
15726,3647378124,1636390126
5838,3733786924,1636390213
14637,3778270934,1636390257
17208,3785710771,1636390265
21843,3858018666,1636390337
2088,3965636340,1636390445
3606,4001111407,1636390480
1962,4003290064,1636390482
3738,4006655926,1636390486
23958,4059110759,1636390538
19176,4060578370,1636390540
19662,4120535362,1636390600
17100,4167320156,1636390646
1284,4190424913,1636390669
1389,4235645237,1636390715
8643,4235916687,1636390715
16434,4237397609,1636390716
11304,4293430673,1636390772
2208,4335117884,1636390814
3285,4413084441,1636390892
7797,4417353268,1636390896
24369,4450372730,1636390929
7497,4453390147,1636390932
1224,4472568473,1636390952
12024,4495145525,1636390974
2001,4561036088,1636391040
17121,4578421825,1636391057
5523,4647565147,1636391127
8100,4657110585,1636391136
19224,4682238418,1636391161
2160,4803193636,1636391282
1356,4857664045,1636391337
9999,4934161323,1636391413
21762,5010245849,1636391489
1186,5192409896,1636391671
1194,5222147499,1636391701
5049,5243758898,1636391723
19905,5281979385,1636391761
7968,5318891113,1636391798
1617,5374846161,1636391854
11211,5376708066,1636391856
12501,5468864851,1636391948
3153,5532397031,1636392011
19596,5532699252,1636392012
22527,5570956465,1636392050
21645,5611829254,1636392091
18999,5628097539,1636392107
23067,5651171342,1636392130
1113,5654055446,1636392133
19740,5673284218,1636392152
1431,5692200807,1636392171
2472,5716227564,1636392195
19011,5717233943,1636392196
8130,5756846590,1636392236
2295,5807112745,1636392286
7719,5822255998,1636392301
9666,5884976412,1636392364
18861,5956420517,1636392435
1800,5972215746,1636392451
5421,5998200259,1636392477
8880,6005290783,1636392484
8733,6100623700,1636392580
5061,6290167744,1636392769
6426,6365191818,1636392844
9663,6373337264,1636392852
20814,6468346848,1636392947
13077,6537645773,1636393017
17490,6551566567,1636393031
1791,6556274568,1636393035
20103,6570192218,1636393049
12153,6728725199,1636393208
4749,6767619720,1636393247
16938,6874215460,1636393353
17610,7028926635,1636393508
22170,7046934036,1636393526
16125,7122263904,1636393601
7248,7123657152,1636393603
9921,7129261610,1636393608
9846,7247416554,1636393726
