18423,177084427,1634672143
23196,343620021,1634672309
6735,370884433,1634672337
3246,473499932,1634672439
10269,595689466,1634672561
13095,625846867,1634672592
10206,668470969,1634672634
4695,698536001,1634672664
8076,788805186,1634672755
17319,937741475,1634672904
9136,967136943,1634672933
22236,1027376489,1634672993
11139,1398116649,1634673364
6474,1462189848,1634673428
17229,1523789887,1634673490
9639,1591029869,1634673557
12111,1680309269,1634673646
8187,1713668590,1634673679
19326,1724147700,1634673690
11157,1852509486,1634673818
20853,1909738752,1634673876
9732,1942251865,1634673908
3315,1980642777,1634673946
7983,2013683286,1634673979
3213,2035140290,1634674001
22449,2056864320,1634674023
12852,2103187865,1634674069
1137,2116136247,1634674082
23577,2122296954,1634674088
9948,2159514167,1634674125
19659,2254920168,1634674221
2655,2455125910,1634674421
12162,2672656011,1634674638
20319,2674082148,1634674640
22617,2787583068,1634674753
24156,2854703824,1634674821
22251,2871721760,1634674838
22641,2875987637,1634674842
17145,3012471518,1634674978
2058,3067283841,1634675033
8648,3150457926,1634675116
17643,3172056244,1634675138
17976,3186330599,1634675152
2007,3193297362,1634675159
19554,3205570795,1634675171
9390,3209865133,1634675176
22920,3330500476,1634675296
1269,3431343576,1634675397
22362,3496191975,1634675462
2721,3516624343,1634675482
7833,3676080655,1634675642
9966,4152143391,1634676118
16785,4168209333,1634676134
6960,4376998765,1634676343
8883,4462295013,1634676428
13347,4507161694,1634676473
2955,4626452641,1634676592
10299,4641356844,1634676607
21120,4690653698,1634676656
1539,4751567718,1634676717
1773,4797420457,1634676763
2874,4850448138,1634676816
4566,5031528511,1634676997
13230,5175992234,1634677142
7995,5312408841,1634677278
22113,5473033771,1634677439
23976,5513988699,1634677480
15651,5560925458,1634677527
17826,5620051097,1634677586
16641,5634483937,1634677600
14826,5785134190,1634677751
6738,5973958356,1634677940
13125,6094266572,1634678060
20883,6144593455,1634678110
4347,6234300062,1634678200
7656,6360212784,1634678326
22866,6568816640,1634678535
19635,6927225347,1634678893
5973,7053152470,1634679019
14657,7211970642,1634679178
19956,7270156183,1634679236
14421,7321463577,1634679287
6393,7377874881,1634679344
4425,7578883114,1634679545
11300,7594010888,1634679560
6918,7643330642,1634679609
7593,7645423824,1634679611
22446,7745548780,1634679711
6735,7785783461,1634679752
10128,7831137545,1634679797
17064,7924712563,1634679891
9300,8020416705,1634679986
12555,8075739071,1634680042
17631,8120982513,1634680087
20211,8154155838,1634680120
23331,8179472122,1634680145
20325,8220193705,1634680186
18806,8418907997,1634680385
19928,8591619215,1634680557
14250,8668050139,1634680634
13203,8760601690,1634680726
22017,8911822814,1634680878
1119,8936800019,1634680903
21549,9072807011,1634681039
15963,9104328411,1634681070
10440,9117039400,1634681083
4320,9259591017,1634681225
9669,9296290962,1634681262
20322,9430385421,1634681396
2259,9529568701,1634681495
20448,9860289934,1634681826
18531,10010949065,1634681977
14613,10128317573,1634682094
19005,10179059730,1634682145
14274,10193115648,1634682159
10110,10268441374,1634682234
23184,10369148720,1634682335
7932,10396691106,1634682362
13611,10533103861,1634682499
7566,10660514842,1634682626
2274,10677760273,1634682644
18180,10752873350,1634682719
8718,10807752075,1634682774
16122,10947452883,1634682913
6858,11002346940,1634682968
4821,11033531963,1634682999
23832,11033645197,1634682999
4050,11100920599,1634683067
6774,11217182573,1634683183
21447,11273832500,1634683240
7289,11809082872,1634683775
1119,11854846849,1634683821
5148,11885734271,1634683852
23751,11928636034,1634683894
23640,11963005523,1634683929
6138,12023519933,1634683989
8883,12328199674,1634684294
1836,12403497196,1634684369
20106,12481686806,1634684447
18387,12489762502,1634684456
7332,12538231354,1634684504
1467,12639834585,1634684606
15516,12698090540,1634684664
17505,12727335918,1634684693
12375,12757198388,1634684723
