13875,1133160393,1636993451
11202,1231934511,1636993550
13035,1578426134,1636993897
23196,2162415764,1636994481
12921,2578857635,1636994897
2448,3299940788,1636995618
17547,3451892332,1636995770
3111,3702741031,1636996021
6753,3758102192,1636996076
17193,4863085695,1636997181
17304,5384643544,1636997703
9087,6317227864,1636998635
22341,6785485933,1636999104
21141,7816261532,1637000134
1170,8452428249,1637000771
8472,9031126509,1637001349
20355,9058160810,1637001376
8634,9411326593,1637001729
13209,9430566532,1637001749
17496,10293496899,1637002612
3639,10390695729,1637002709
3960,10416931249,1637002735
19720,10595989734,1637002914
19281,10837551444,1637003156
13005,11595509422,1637003914
7227,11672985564,1637003991
18021,12215276774,1637004533
17673,12680391675,1637004999
17061,13022309853,1637005340
5139,13076970829,1637005395
1125,14030571624,1637006349
2226,14377293178,1637006695
7344,14385799086,1637006704
4635,14811375415,1637007130
22059,15456958830,1637007775
13263,16025706660,1637008344
1164,17209788868,1637009528
7257,18157240201,1637010475
6678,18599683946,1637010918
13465,18678320059,1637010996
21012,20356326973,1637012674
1353,20656971286,1637012975
22044,21739173352,1637014057
2259,22900328940,1637015218
2730,23368147587,1637015686
17283,23467670106,1637015786
15684,23664575599,1637015983
1581,23734999024,1637016053
3231,25478447994,1637017797
2196,25534148744,1637017852
3228,25836529393,1637018155
17523,26075342652,1637018393
1461,26167002442,1637018485
4128,26329890437,1637018648
18231,26646847899,1637018965
10260,26862360992,1637019181
17637,27151542403,1637019470
21000,27164108883,1637019482
21288,28095219608,1637020413
1467,28477794284,1637020796
8931,28618083587,1637020936
2219,28763441874,1637021082
21015,29156256857,1637021474
13632,29876932614,1637022195
23425,30035345005,1637022353
7653,30188869530,1637022507
14370,31466284081,1637023784
10386,31504833533,1637023823
23658,32027668165,1637024346
3972,32741954581,1637025060
5445,33269956902,1637025588
9735,33632997804,1637025951
7341,33996996238,1637026315
1113,35162487498,1637027481
23742,35289520549,1637027608
11248,35490505809,1637027809
3348,35688463662,1637028007
2049,35790134873,1637028108
4089,36500666229,1637028819
6390,36695554765,1637029014
4668,37438934356,1637029757
16041,37918585525,1637030237
14823,37942362023,1637030261
6657,38981881676,1637031300
7395,39235769041,1637031554
8154,39409275075,1637031727
11304,40021492466,1637032340
8223,40037721576,1637032356
22776,40605076007,1637032923
21855,40893380085,1637033212
1347,41010114921,1637033328
8013,41771760386,1637034090
21282,44817941969,1637037136
1710,45695325137,1637038013
15686,45705614614,1637038024
20295,47608508948,1637039927
21552,47897596351,1637040216
8478,49207464705,1637041526
1266,49438733155,1637041757
22566,49524792194,1637041843
10056,49969222852,1637042287
17619,51748876925,1637044067
19029,52597745019,1637044916
5880,52779040244,1637045097
22383,52899097189,1637045217
14572,53103436487,1637045422
1569,53466778733,1637045785
17040,55102335490,1637047420
23547,55151980362,1637047470
1719,55746876245,1637048065
4545,56111658144,1637048430
1971,57665896029,1637049984
21567,57917323701,1637050235
19140,58528310947,1637050846
2202,58636650259,1637050955
12199,60456107535,1637052774
9702,60794420193,1637053113
24156,61690280591,1637054008
17070,61784514751,1637054103
13320,62864913186,1637055183
5037,62876099726,1637055194
20433,63073925233,1637055392
21489,64043499564,1637056362
20778,64425852761,1637056744
11223,65433425160,1637057752
18051,66355020134,1637058673
14436,67019281792,1637059337
13182,67258070816,1637059576
4789,67831267727,1637060149
11496,68307348448,1637060625
4599,68516083295,1637060834
20619,69010576831,1637061329
14784,69819323022,1637062137
1710,70320746476,1637062639
1338,70636736127,1637062955
22038,71090127237,1637063408
4797,71803156666,1637064121
9432,71870403715,1637064189
13335,72553716010,1637064872
1866,72977379900,1637065296
3291,73389123519,1637065707
20739,74175168718,1637066493
12303,74472287393,1637066790
11871,75131948119,1637067450
1158,75342650710,1637067661
18507,76146855131,1637068465
17598,76806193647,1637069124
12178,77375026009,1637069693
24000,77509294331,1637069827
1482,77863471291,1637070182
1464,78342577936,1637070661
16002,78443338826,1637070761
8535,78456066548,1637070774
984,79126590986,1637071445
10299,79269652346,1637071588
7014,79360192659,1637071678
18501,79522982778,1637071841
2814,80853192018,1637073171
1596,82720066040,1637075038
11588,83194182983,1637075512
15927,83294299565,1637075612
18789,83584201468,1637075902
5667,83588234008,1637075906
10145,84739285804,1637077057
7851,84994475416,1637077313
14646,85561185198,1637077879
19152,86274086025,1637078592
4974,86558319829,1637078876
3264,87031507953,1637079350
17625,87734923568,1637080053
20760,87860323080,1637080178
2322,87936336662,1637080254
14832,88444217186,1637080762
21054,88765107211,1637081083
13719,90673031269,1637082991
5868,91231504728,1637083550
11142,91433103822,1637083751
19884,92771549685,1637085090
2571,93555185218,1637085873
10548,93652998615,1637085971
8796,93979029577,1637086297
10191,93989455091,1637086308
20280,94183611212,1637086502
4368,94286744045,1637086605
13581,94786339773,1637087104
4224,95018688127,1637087337
22683,95195237661,1637087513
8991,96188855703,1637088507
2256,96683664268,1637089002
20241,97354695569,1637089673
15687,97951807154,1637090270
1311,99141529419,1637091460
15321,99210585790,1637091529
1836,99424357810,1637091743
1833,99712673864,1637092031
16443,102015881409,1637094334
11040,102212477523,1637094531
14556,102770209274,1637095088
17685,102960982524,1637095279
1494,103539539316,1637095858
12510,105397708256,1637097716
1722,105980204963,1637098298
1140,107214937890,1637099533
16710,107803636356,1637100122
21954,108424795032,1637100743
20550,108703864320,1637101022
13770,110506098904,1637102824
11160,111096787603,1637103415
22869,111143338551,1637103461
18344,111725621328,1637104044
1668,113509398507,1637105828
12213,113738243549,1637106056
10101,116187472895,1637108506
18153,116354198355,1637108672
1419,117040006825,1637109358
5601,117291117431,1637109609
19449,117447518246,1637109766
8769,118304761476,1637110623
10320,118547684914,1637110866
21384,118569391404,1637110888
2397,118616759705,1637110935
19953,118718488710,1637111037
7569,120222580410,1637112541
7641,120559613253,1637112878
9276,120727678250,1637113046
2046,120840274961,1637113158
11595,121165375765,1637113484
22860,122242220278,1637114560
13509,122695601330,1637115014
17628,123255869619,1637115574
15597,123761097226,1637116079
18381,124157314607,1637116475
14517,124256420191,1637116575
8679,125324433531,1637117643
3201,125775911798,1637118094
16635,127886466459,1637120205
1497,128203244066,1637120521
2163,128284897818,1637120603
10083,129360632165,1637121679
13299,129389668779,1637121708
8982,130836261536,1637123154
21249,131783126246,1637124101
3330,132002216098,1637124320
6000,132080607992,1637124399
14298,133409859803,1637125728
17730,133753990842,1637126072
8826,134735449532,1637127054
1797,134842548490,1637127161
9288,135181867933,1637127500
19665,135526210820,1637127844
1023,136455126207,1637128773
11652,136822944293,1637129141
2504,138423218970,1637130741
16929,139393292300,1637131711
1077,140137620406,1637132456
4392,141548930494,1637133867
10206,141983529153,1637134302
23526,142652058662,1637134970
10317,142760608461,1637135079
3021,142940132312,1637135258
10590,143665397936,1637135984
3455,143805499601,1637136124
